cur,date,nc_long,nc_short,comm_long,comm_short,oi
MXN,2025-10-28,116489,34985,69472,155234,193166
MXN,2025-11-04,113164,26988,68299,157553,188337
MXN,2025-11-10,118511,33330,71228,161044,197299
MXN,2025-11-18,132165,36337,76119,175996,216607
MXN,2025-11-25,126551,31364,73012,171820,207501
MXN,2025-12-02,149102,50162,77940,181289,235435
MXN,2025-12-09,153728,46752,112875,223672,284060
MXN,2025-12-16,158447,71335,82573,174312,365595
MXN,2025-12-23,164985,63809,82849,188902,255477
MXN,2025-12-30,162240,55874,79281,191070,249474
MXN,2026-01-06,161616,52315,80873,194427,250364
MXN,2026-01-13,153670,50112,79940,188120,241382
MXN,2026-01-20,153398,46245,77773,189711,239959
MXN,2026-01-27,149094,45980,79827,187176,237744
MXN,2026-02-03,132392,41800,84224,180027,225867
MXN,2026-02-10,128360,43409,89005,178143,226933
MXN,2026-02-17,128197,44075,88449,177114,226417
MXN,2026-02-24,126009,43129,85018,172145,225567
MXN,2026-03-03,126531,49488,89636,170152,235943
MXN,2026-03-10,112701,38890,107882,185610,254257
MXN,2026-03-17,90997,22537,72821,146261,171319
MXN,2026-03-24,92246,18170,67758,144990,166676
MXN,2026-03-31,94183,36499,83284,143860,184074
MXN,2026-04-07,91055,33584,83760,145547,182790
MXN,2026-04-14,93692,34738,85477,149057,188147
MXN,2026-04-21,101306,33605,85802,158217,195622
MXN,2026-04-28,103697,35874,90261,162965,202265
MXN,2026-05-05,91592,29465,87636,154580,186899
MXN,2026-05-12,93390,29300,85004,153745,188631
MXN,2026-05-19,95246,32997,98026,165325,203827
MXN,2026-05-26,90541,32387,100952,164342,201274
MXN,2026-06-02,86699,32042,101349,166183,204071
MXN,2026-06-09,100199,36398,96959,165310,213844
MXN,2026-06-16,119042,47253,80999,158289,276950
MXN,2026-06-23,112389,38164,78775,156442,198588
MXN,2026-06-30,105291,34355,83200,157769,195406
MXN,2026-07-07,112628,35271,78016,159289,198958
MXN,2026-07-14,107127,34172,82973,160713,199350
MXN,2026-07-21,106600,34901,85999,161493,201335
MXN,2026-07-28,106487,33959,85466,162417,200776
MXN,2026-08-04,118510,41967,89618,171471,217220
MXN,2026-08-11,150731,67058,97517,187256,258898
MXN,2026-08-18,160766,81314,114316,198901,284591
MXN,2026-08-25,159905,77523,116571,204970,286429
MXN,2026-09-01,174649,81402,127853,225570,313188
MXN,2026-09-08,169798,75066,129773,229704,327215
NZD,2000-01-04,0,0,1032,1081,1398
NZD,2000-01-11,0,0,1037,1080,1313
NZD,2000-01-18,0,0,965,1080,1255
NZD,2000-01-25,0,0,1122,1027,1384
NZD,2000-02-01,445,1822,2339,690,3835
NZD,2000-02-08,445,814,1939,1409,2985
NZD,2000-02-15,445,814,2069,1410,3096
NZD,2000-02-22,445,814,1942,1410,2963
NZD,2000-02-29,0,812,2351,1410,3050
NZD,2000-03-07,0,824,3226,2259,3924
NZD,2000-04-04,0,597,1294,302,1989
NZD,2003-11-11,3346,1529,1510,3510,6305
NZD,2003-11-18,4332,1293,1353,4857,7223
NZD,2003-11-25,4893,1200,1533,5867,7996
NZD,2004-08-17,3624,734,3850,7052,9291
NZD,2004-10-19,5649,0,7668,12510,15619
NZD,2004-10-26,7652,134,7448,14355,17661
NZD,2004-11-02,7752,774,7497,13696,17610
NZD,2004-11-09,7684,657,7076,13467,17189
NZD,2004-11-16,8322,537,6706,13994,17558
NZD,2004-11-23,8275,499,6213,13566,17173
NZD,2004-11-30,8206,1008,6338,13366,17378
NZD,2004-12-07,4191,1010,8996,11586,15589
NZD,2005-03-08,5933,0,3852,10846,11871
NZD,2005-03-29,6097,705,2303,8695,10026
NZD,2005-04-05,6057,705,2167,8453,9820
NZD,2005-08-16,4581,0,3125,8020,9004
NZD,2005-08-30,4877,0,3252,8195,9410
NZD,2005-09-06,5251,0,3051,8610,9596
NZD,2005-09-13,5465,0,4488,10510,11677
NZD,2005-10-11,5592,508,2499,7855,9438
NZD,2005-10-18,6208,508,2353,8421,10099
NZD,2005-12-06,7606,895,2485,10136,12187
NZD,2005-12-13,6980,973,4220,10764,13233
NZD,2005-12-27,6328,1887,3366,8226,10731
NZD,2006-01-03,8158,3321,3074,7857,12189
NZD,2006-01-10,8659,4915,3100,6628,13013
NZD,2006-01-17,10337,5510,3060,8156,15026
NZD,2006-01-24,9589,5740,4182,8008,15046
NZD,2006-01-31,9361,5587,5027,8699,15684
NZD,2006-02-07,9120,5019,4838,8949,15200
NZD,2006-02-14,4622,611,5033,9271,11225
NZD,2006-02-21,5109,1486,8017,11588,14603
NZD,2006-02-28,4273,1373,8838,11363,14476
NZD,2006-03-07,4364,1518,12566,14459,17982
NZD,2006-03-14,4349,1746,5389,7052,10702
NZD,2006-03-21,3661,1924,5968,7496,11380
NZD,2006-03-28,3229,2330,7058,7680,12247
NZD,2006-04-04,3002,2614,7488,7864,12473
NZD,2006-04-11,3587,1251,7192,9545,12412
NZD,2006-04-18,5272,800,6320,10408,13154
NZD,2006-04-25,5718,910,4974,9298,12171
NZD,2006-05-02,6517,314,4245,9917,12204
NZD,2006-05-09,7284,398,5278,11400,13736
NZD,2006-05-16,7867,501,5136,11955,14193
NZD,2006-05-23,7483,216,5595,12040,14325
NZD,2006-05-30,7614,4786,4459,6802,13244
NZD,2006-06-06,6910,4752,5126,6990,13175
NZD,2006-06-13,7030,4717,13997,16553,22546
NZD,2006-07-11,4329,5272,8115,7500,14081
NZD,2006-07-18,7204,3636,6189,9629,14948
NZD,2006-07-25,9103,3658,5799,11495,16341
NZD,2006-08-01,10955,2752,5581,14214,18160
NZD,2006-08-08,9468,2523,6233,13907,17327
NZD,2006-08-15,13438,176,4216,18424,19536
NZD,2006-08-22,11787,296,6022,18680,19886
NZD,2006-08-29,10687,171,5375,17092,18099
NZD,2006-09-05,11218,175,5518,17906,18852
NZD,2006-09-12,9750,239,7865,18037,19320
NZD,2006-09-19,13350,468,2568,16218,17608
NZD,2006-09-26,13141,468,2272,16282,17727
NZD,2006-10-03,8391,616,3043,11573,13426
NZD,2006-10-10,11656,1547,2392,13392,15750
NZD,2006-10-17,15075,1273,2503,17233,19759
NZD,2006-10-24,16443,1208,2831,18817,21403
NZD,2006-10-31,13531,1274,2838,16046,18440
NZD,2006-11-07,14371,452,2362,17477,18916
NZD,2006-11-14,10747,452,2945,13993,15514
NZD,2006-11-21,13298,452,2201,16100,17654
NZD,2006-11-28,13682,759,2259,16527,18078
NZD,2006-12-05,15427,957,2057,17707,19768
NZD,2006-12-12,17432,865,2634,20327,22265
NZD,2006-12-19,19129,1240,1690,20658,22440
NZD,2006-12-26,18350,761,1785,20568,21961
NZD,2007-01-03,19054,702,1894,21111,22855
NZD,2007-01-09,15283,665,3300,18804,20440
NZD,2007-01-16,14032,631,4173,18429,19988
NZD,2007-01-23,11450,1255,4745,16429,18687
NZD,2007-01-30,8758,637,7489,16413,18000
NZD,2007-02-06,10592,471,5773,16837,18326
NZD,2007-02-13,12894,421,4378,17707,19219
NZD,2007-02-20,16240,372,3363,20441,21969
NZD,2007-02-27,16798,292,3423,21024,22779
NZD,2007-03-06,14404,115,4468,19240,21159
NZD,2007-03-13,15091,329,6233,21442,23442
NZD,2007-03-20,19735,879,1806,20532,23099
NZD,2007-03-27,23824,1036,2017,24524,27611
NZD,2007-04-03,23361,836,1912,24441,27025
NZD,2007-04-10,21068,1001,1916,22835,25383
NZD,2007-04-17,24198,1101,1772,25992,28672
NZD,2007-04-24,22801,1698,2184,24689,28091
NZD,2007-05-01,18777,1254,3592,22385,25253
NZD,2007-05-08,16416,1161,4251,20934,23617
NZD,2007-05-15,20095,856,3430,23794,26331
NZD,2007-05-22,16607,800,5054,21951,24381
NZD,2007-05-29,15707,796,5598,21530,23796
NZD,2007-06-05,21210,1292,3823,24816,27528
NZD,2007-06-12,27973,1577,24618,52210,55629
NZD,2007-06-19,26386,2070,11530,36852,41113
NZD,2007-06-26,26627,2753,11141,36751,41393
NZD,2007-07-03,25511,2617,11608,36383,41316
NZD,2007-07-10,25480,2230,12028,36581,41167
NZD,2007-07-17,26292,1906,13151,39007,43212
NZD,2007-07-24,30047,2203,13182,42066,46589
NZD,2007-07-31,15457,1193,14162,29164,32233
NZD,2007-08-07,17778,1118,12560,29999,32616
NZD,2007-08-14,16345,2308,12769,27971,31708
NZD,2007-08-21,11912,3027,15189,24931,29542
NZD,2007-08-28,8429,4604,18194,22069,29236
NZD,2007-09-04,10850,4507,16277,23332,29416
NZD,2007-09-11,14013,4339,16920,27162,33398
NZD,2007-09-18,14444,3272,2553,14342,19015
NZD,2007-09-25,15904,3182,2731,16473,21124
NZD,2007-10-02,20974,2480,2203,22027,25717
NZD,2007-10-09,24238,3153,2245,25561,29258
NZD,2007-10-16,25591,3206,2407,25560,30684
NZD,2007-10-23,23802,4351,3410,24335,30493
NZD,2007-10-30,19101,4433,4134,20665,26253
NZD,2007-11-06,17935,4554,4058,19548,25305
NZD,2007-11-13,15369,4946,5785,17981,24117
NZD,2007-11-20,12132,5078,8312,17384,23219
NZD,2007-11-27,11672,4813,8489,16820,22618
NZD,2007-12-04,14124,3125,5486,18023,22019
NZD,2007-12-11,14047,2706,9286,22383,27458
NZD,2007-12-18,12556,2930,3200,15991,19080
NZD,2007-12-24,14098,1851,4190,17818,20826
NZD,2007-12-31,16237,2272,2819,18455,21344
NZD,2008-01-08,14848,1345,3471,19013,21286
NZD,2008-01-15,16969,1220,2458,20520,22467
NZD,2008-01-22,14406,2951,4692,17513,21818
NZD,2008-01-29,13429,2707,4779,16948,20854
NZD,2008-02-05,16150,1361,3859,20565,23061
NZD,2008-02-12,17294,1315,3637,21639,24074
NZD,2008-02-19,16735,1608,4796,21833,24663
NZD,2008-02-26,16954,1421,5250,22976,25565
NZD,2008-03-04,14988,1357,6646,22125,24541
NZD,2008-03-11,13379,983,9553,23723,25732
NZD,2008-03-18,12921,2543,2196,14288,17754
NZD,2008-03-25,12476,3025,3298,14437,18330
NZD,2008-04-01,11600,4146,5292,14194,19790
NZD,2008-04-08,12412,4040,5647,15570,20951
NZD,2008-04-15,12015,5421,7812,15976,22254
NZD,2008-04-22,12726,4832,7844,17295,23365
NZD,2008-04-29,10798,5309,10420,17531,23624
NZD,2008-05-06,11449,5112,9248,17547,23946
NZD,2008-05-13,11193,7749,16377,21339,30377
NZD,2008-05-20,12274,7733,16327,21836,30921
NZD,2008-05-27,12903,7939,16861,22857,32124
NZD,2008-06-03,13965,7637,16523,18750,32954
NZD,2008-06-10,11677,8477,22045,21652,36876
NZD,2008-06-17,10806,9240,8943,14099,25095
NZD,2008-06-24,11543,8893,11244,14484,25319
NZD,2008-07-01,11988,8822,12034,16627,26855
NZD,2008-07-08,12212,10071,14092,18605,30523
NZD,2008-07-15,13581,8254,12655,19023,29068
NZD,2008-07-22,13384,8400,11894,18096,27932
NZD,2008-07-29,11649,10065,14667,17116,28995
NZD,2008-08-05,11583,12964,17983,16893,32162
NZD,2008-08-12,10639,12090,18802,17271,31708
NZD,2008-08-19,10267,10864,15206,13776,28137
NZD,2008-08-26,9849,10312,15871,12853,26713
NZD,2008-09-02,9365,11179,16856,13307,26943
NZD,2008-09-09,8773,11723,18656,13985,28411
NZD,2008-09-16,7744,11644,10869,4698,19338
NZD,2008-09-23,4418,9004,16676,9725,22337
NZD,2008-09-30,4552,9333,13508,7110,18911
NZD,2008-10-07,4533,9011,13310,7593,19057
NZD,2008-10-14,2366,6926,14791,9790,18508
NZD,2008-10-21,2317,6488,14609,9487,18222
NZD,2008-10-28,2897,5344,14334,10932,18412
NZD,2008-11-04,2907,3839,14230,12377,18501
NZD,2008-11-11,2878,4244,14668,12449,19041
NZD,2008-11-18,2607,4248,15006,12619,18864
NZD,2008-11-25,2432,4810,15190,12765,19099
NZD,2008-12-02,2266,4828,15424,12466,19050
NZD,2008-12-09,2231,4524,15024,11492,19891
NZD,2008-12-16,2060,3595,4041,4071,9130
NZD,2008-12-22,2063,3263,3904,4274,8905
NZD,2008-12-30,2360,3369,4152,4267,9033
NZD,2009-01-06,3286,3038,4080,5417,9970
NZD,2009-01-13,3416,3609,3936,4802,9998
NZD,2009-01-20,2059,3996,4972,3760,9714
NZD,2009-01-27,1802,6099,6268,2810,10782
NZD,2009-02-03,1638,7616,7879,2802,12945
NZD,2009-02-10,2184,6523,7737,3822,12701
NZD,2009-02-17,2286,6868,7787,3671,12828
NZD,2009-02-24,2161,8091,8832,3597,13690
NZD,2009-03-03,2139,8907,11336,4788,15870
NZD,2009-03-10,2116,10095,13231,5892,17991
NZD,2009-03-17,2872,8952,8978,4857,15548
NZD,2009-03-24,3383,6268,8146,7392,15198
NZD,2009-03-31,3583,4522,6778,8139,14124
NZD,2009-04-07,4359,1391,5388,10906,13704
NZD,2009-04-14,5362,1002,8449,12986,15202
NZD,2009-04-21,4538,1033,8161,11130,13843
NZD,2009-04-28,4855,1207,7800,11299,14095
NZD,2009-05-05,4658,849,7889,11853,13993
NZD,2009-05-12,7031,773,7898,15194,16914
NZD,2009-05-19,7841,1022,9172,17354,19239
NZD,2009-05-26,13351,819,8991,23076,24755
NZD,2009-06-02,15297,1165,9349,25171,27273
NZD,2009-06-09,15712,939,16667,32998,34760
NZD,2009-06-16,16325,865,2081,19131,20666
NZD,2009-06-23,17977,1021,2554,20794,22606
NZD,2009-06-30,18679,996,2886,21519,23742
NZD,2009-07-07,16391,1034,3178,19513,21694
NZD,2009-07-14,15990,1021,4042,19945,22089
NZD,2009-07-21,16959,776,2591,20097,21987
NZD,2009-07-28,17990,423,2220,21440,22692
NZD,2009-08-04,18975,775,2134,22163,23883
NZD,2009-08-11,19896,1085,2351,23000,25034
NZD,2009-08-18,18515,1079,3647,22957,24783
NZD,2009-08-25,19835,1186,3074,23735,25735
NZD,2009-09-01,18602,938,4734,24226,26059
NZD,2009-09-08,18988,865,7950,28358,29859
NZD,2009-09-15,20206,1211,131,21192,23371
NZD,2009-09-22,19874,1229,442,21007,23603
NZD,2009-09-29,19045,1542,1342,21187,23776
NZD,2009-10-06,19606,1513,2190,22212,24851
NZD,2009-10-13,19432,1802,1528,21707,24376
NZD,2009-10-20,19531,2373,1880,21600,24862
NZD,2009-10-27,17613,2585,3100,20052,24230
NZD,2009-11-03,15802,2486,3208,18307,21898
NZD,2009-11-09,14709,3454,3476,16196,21106
NZD,2009-11-17,15676,3002,2819,17426,21639
NZD,2009-11-24,15130,3546,3604,16942,21639
NZD,2009-12-01,13729,5626,5906,15543,22778
NZD,2009-12-08,12583,4788,7465,16152,23110
NZD,2009-12-15,14235,4783,1598,12224,18647
NZD,2009-12-22,15164,5418,1705,12386,19372
NZD,2009-12-29,13872,5067,2028,12604,18893
NZD,2010-01-05,18106,5133,1457,16490,23053
NZD,2010-01-12,21417,5734,1196,18810,25732
NZD,2010-01-19,22397,6041,1218,19664,26917
NZD,2010-01-26,16005,7534,2762,12630,21440
NZD,2010-02-02,15251,9868,3659,9838,21312
NZD,2010-02-09,14359,9636,3988,8734,20171
NZD,2010-02-16,14523,7088,3380,10366,19679
NZD,2010-02-23,14641,8249,3676,10223,20201
NZD,2010-03-02,13715,8603,4085,9678,20158
NZD,2010-03-09,11964,8717,7237,11490,21863
NZD,2010-03-16,11334,8525,1827,5970,15638
NZD,2010-03-23,13621,8132,1294,8155,17599
NZD,2010-03-30,13049,7243,1073,9012,17143
NZD,2010-04-06,12836,7333,606,7564,16221
NZD,2010-04-13,13771,6620,657,9759,17540
NZD,2010-04-20,14497,5745,508,10771,17911
NZD,2010-04-27,17554,4645,1118,15819,21797
NZD,2010-05-04,18961,3985,888,17835,23312
NZD,2010-05-11,20428,3536,902,19501,24215
NZD,2010-05-18,16740,4187,2171,15281,21357
NZD,2010-05-25,11342,3680,5345,12089,17760
NZD,2010-06-01,7622,5418,6403,8285,15586
NZD,2010-06-08,6230,7099,10301,8902,17962
NZD,2010-06-15,4329,6458,2855,1261,9089
NZD,2010-06-22,6721,5899,1194,3272,10476
NZD,2010-06-29,8459,5973,1957,5511,12880
NZD,2010-07-06,8093,5516,2751,6141,12959
NZD,2010-07-13,12683,7231,1740,8103,16798
NZD,2010-07-20,14523,5550,1511,11887,18631
NZD,2010-07-27,18398,4724,1407,17037,22919
NZD,2010-08-03,20353,5294,816,17742,24399
NZD,2010-08-10,18992,6448,1889,16756,25036
NZD,2010-08-17,17595,5456,3229,16406,23627
NZD,2010-08-24,14931,4248,1997,13798,20271
NZD,2010-08-31,12193,5236,4956,12678,20099
NZD,2010-09-07,14648,5271,9876,20791,27922
NZD,2010-09-14,21414,4575,865,20102,25755
NZD,2010-09-21,22636,4228,563,21198,26820
NZD,2010-09-28,21604,4334,641,20115,25965
NZD,2010-10-05,21339,5005,881,19451,26042
NZD,2010-10-12,21276,4703,1213,20607,26437
NZD,2010-10-19,21477,6146,1856,19755,27031
NZD,2010-10-26,21577,5706,1573,19978,26754
NZD,2010-11-02,23393,4245,1356,22906,28353
NZD,2010-11-09,26965,4715,991,25931,31494
NZD,2010-11-16,28915,5470,1200,27077,33423
NZD,2010-11-23,26095,5026,1644,25160,30969
NZD,2010-11-30,22982,4537,1301,21802,27575
NZD,2010-12-07,22024,3763,2185,22194,27595
NZD,2010-12-14,21314,8793,985,14758,24510
NZD,2010-12-21,17780,10414,5150,13326,25081
NZD,2010-12-28,18570,10455,3991,13434,25090
NZD,2011-01-04,21162,10431,2210,15002,26443
NZD,2011-01-11,20943,11323,2746,15156,27358
NZD,2011-01-18,21224,9977,2761,16664,27636
NZD,2011-01-25,18507,9880,3744,15179,26199
NZD,2011-02-01,20041,9771,3486,16667,27450
NZD,2011-02-08,20804,9947,3468,16994,27897
NZD,2011-02-15,18018,8208,6570,18389,27735
NZD,2011-02-22,15975,7874,8466,18270,27830
NZD,2011-03-01,15326,7915,8738,17260,26966
NZD,2011-03-08,13467,9121,10783,15449,27699
NZD,2011-03-15,7277,10086,5986,3295,15851
NZD,2011-03-22,6005,7487,5713,3736,13974
NZD,2011-03-29,6598,6359,4356,4767,13401
NZD,2011-04-05,10129,7434,2772,7022,16197
NZD,2011-04-12,14233,7897,3348,11788,21143
NZD,2011-04-19,17722,8383,3666,15986,25789
NZD,2011-04-26,19205,7748,3523,18088,27220
NZD,2011-05-03,22522,9722,4593,20380,31620
NZD,2011-05-10,22828,9114,3826,20049,30504
NZD,2011-05-17,22518,9894,3827,18443,29636
NZD,2011-05-24,23234,9358,4023,20138,30930
NZD,2011-05-31,23579,7855,3089,21686,30915
NZD,2011-06-07,23573,7569,8573,28106,37227
NZD,2011-06-14,23520,4302,3507,26051,31432
NZD,2011-06-21,22942,4093,2970,24942,30261
NZD,2011-06-28,22242,3878,2998,24437,29652
NZD,2011-07-05,22648,3662,3381,25687,30520
NZD,2011-07-12,22687,3103,2838,25417,29745
NZD,2011-07-19,23364,1926,2745,27376,31072
NZD,2011-07-26,25241,1950,2498,29111,32793
NZD,2011-08-02,25808,1682,2540,30637,33788
NZD,2011-08-09,21588,1161,2937,25502,28943
NZD,2011-08-16,19214,797,3774,24389,26705
NZD,2011-08-23,17980,1104,4305,23942,26504
NZD,2011-08-30,17953,1388,4625,24059,26856
NZD,2011-09-06,19215,1545,4090,24315,27939
NZD,2011-09-13,19303,1639,10392,30727,34664
NZD,2011-09-20,16511,2946,2437,18019,22307
NZD,2011-09-27,14475,4884,7068,16921,23804
NZD,2011-10-04,12929,7363,11686,16078,26211
NZD,2011-10-11,12075,5237,11594,17538,25059
NZD,2011-10-18,12445,4220,9752,17898,24055
NZD,2011-10-25,13298,4079,9443,19200,24675
NZD,2011-11-01,13394,2739,8317,19682,24021
NZD,2011-11-08,14585,3035,8111,20379,24750
NZD,2011-11-15,14255,3641,9807,20317,25966
NZD,2011-11-22,12639,4723,12745,19574,26870
NZD,2011-11-29,11018,7300,15819,18612,28277
NZD,2011-12-06,10745,6888,15376,18497,27597
NZD,2011-12-13,11148,5765,15164,19901,28686
NZD,2011-12-20,5735,5123,1834,1811,9442
NZD,2011-12-27,6571,5166,1540,2351,10181
NZD,2012-01-03,7857,5421,687,2984,10812
NZD,2012-01-10,10658,5629,542,6388,14173
NZD,2012-01-17,16195,6740,1478,12208,20955
NZD,2012-01-24,20232,7300,1715,16265,25569
NZD,2012-01-31,25330,10533,1796,19087,31627
NZD,2012-02-07,28201,4866,1992,28240,35020
NZD,2012-02-14,29202,5332,2769,29272,36704
NZD,2012-02-21,29422,5211,2712,29577,36889
NZD,2012-02-28,27006,4892,3110,28059,35159
NZD,2012-03-06,23506,6718,2039,20754,29950
NZD,2012-03-13,19223,6000,5280,20713,32911
NZD,2012-03-20,14686,10476,2300,7757,20288
NZD,2012-03-27,14046,10062,2594,8703,20247
NZD,2012-04-03,14477,8631,2543,10403,20753
NZD,2012-04-10,15433,8263,2835,11762,21802
NZD,2012-04-17,16999,5060,3151,17201,23952
NZD,2012-04-24,13984,4498,1304,13030,19126
NZD,2012-05-01,12155,4130,3302,14182,19815
NZD,2012-05-08,11688,5464,3427,9902,17969
NZD,2012-05-15,9124,6527,5462,8723,17263
NZD,2012-05-22,8418,9927,11398,8145,21439
NZD,2012-05-29,5798,11006,13817,7012,21453
NZD,2012-06-05,6575,12105,13207,6024,21530
NZD,2012-06-12,6640,10525,18395,12864,27485
NZD,2012-06-19,3564,5777,6587,4245,12612
NZD,2012-06-26,6108,5532,7651,8737,16601
NZD,2012-07-03,9862,5542,7158,12967,20483
NZD,2012-07-10,11434,5843,7057,14771,22356
NZD,2012-07-17,10986,4047,8749,17052,23328
NZD,2012-07-24,11703,3924,8382,17039,23206
NZD,2012-07-31,13659,3312,7151,19684,24967
NZD,2012-08-07,17808,3220,6619,23871,28945
NZD,2012-08-14,18273,3026,7482,25208,30100
NZD,2012-08-21,19835,3463,7596,26527,31984
NZD,2012-08-28,18215,3986,9294,25514,31374
NZD,2012-09-04,14815,3414,7271,19836,25393
NZD,2012-09-11,13641,3609,8115,20781,27152
NZD,2012-09-18,20402,3797,4067,23695,29331
NZD,2012-09-25,23389,3424,3973,27511,32787
NZD,2012-10-02,25298,3917,3456,28120,34171
NZD,2012-10-09,21075,4365,3857,24123,30497
NZD,2012-10-16,20646,4362,3950,23402,29486
NZD,2012-10-23,20528,4179,4011,22716,29136
NZD,2012-10-30,20849,4104,5473,24721,31020
NZD,2012-11-06,24440,5052,5508,28113,35323
NZD,2012-11-13,23692,4498,5019,26577,33252
NZD,2012-11-20,21436,3578,4087,23693,29757
NZD,2012-11-27,21653,2943,5539,26972,31901
NZD,2012-12-04,23272,2184,3771,27225,32167
NZD,2012-12-11,29560,4960,2845,31436,41381
NZD,2012-12-18,31830,17600,4529,22939,42446
NZD,2012-12-24,27425,12686,5177,25784,40135
NZD,2012-12-31,25832,8750,4147,23921,34531
NZD,2013-01-08,26635,7415,4735,26913,36531
NZD,2013-01-15,29920,7658,3202,28841,38654
NZD,2013-01-22,28815,5283,2733,29667,37179
NZD,2013-01-29,26830,5014,3271,28344,35480
NZD,2013-02-05,26343,3643,3054,29818,37058
NZD,2013-02-12,24898,3560,3018,27701,35107
NZD,2013-02-19,28153,3460,3192,31128,37555
NZD,2013-02-26,23570,3273,2987,24627,32864
NZD,2013-03-05,23812,4768,3391,23741,31547
NZD,2013-03-12,24250,4900,3591,24022,32813
NZD,2013-03-19,23384,10907,2269,15389,28933
NZD,2013-03-26,27946,11030,1943,21484,34922
NZD,2013-04-02,31358,12971,2885,23660,39229
NZD,2013-04-09,35358,10208,2234,28924,42549
